"No.","Time","Source","Destination","Length","Protocol","Info"
"5482","894.808907","185.220.101.175","54.36.163.65","1480","TCP","20884  >  8001 [PSH, ACK] Seq=7033145 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"5483","894.873350","185.220.101.175","54.36.163.65","456","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7035589 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"5484","894.873350","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7034565 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5485","894.980340","185.220.101.175","54.36.163.65","2108","TCP","20884  >  8001 [PSH, ACK] Seq=7035985 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"5486","894.980341","185.220.101.175","54.36.163.65","463","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7039057 Ack=1 Win=21 Len=403 [TCP segment of a reassembled PDU]"
"5487","894.980341","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7038033 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5488","895.037198","185.220.101.175","54.36.163.65","2108","TCP","20884  >  8001 [PSH, ACK] Seq=7039460 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"5489","895.037198","185.220.101.175","54.36.163.65","770","TCP","20884  >  8001 [PSH, ACK] Seq=7041508 Ack=1 Win=21 Len=710 [TCP segment of a reassembled PDU]"
"5490","895.125367","185.220.101.175","54.36.163.65","292","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7043242 Ack=1 Win=21 Len=232 [TCP segment of a reassembled PDU]"
"5491","895.125367","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7042218 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5492","895.459187","185.220.101.175","54.36.163.65","1480","TCP","20884  >  8001 [PSH, ACK] Seq=7043474 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"5493","895.558935","185.220.101.175","54.36.163.65","292","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7045918 Ack=1 Win=21 Len=232 [TCP segment of a reassembled PDU]"
"5494","895.558935","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7044894 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5495","895.852213","185.220.101.175","54.36.163.65","711","TCP","20884  >  8001 [PSH, ACK] Seq=7046150 Ack=1 Win=21 Len=651 [TCP segment of a reassembled PDU]"
"5496","896.130468","185.220.101.175","54.36.163.65","603","TCP","20884  >  8001 [PSH, ACK] Seq=7046801 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"5497","896.555410","185.220.101.175","54.36.163.65","603","TCP","20884  >  8001 [PSH, ACK] Seq=7047344 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"5498","896.848662","185.220.101.175","54.36.163.65","374","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7048911 Ack=1 Win=21 Len=314 [TCP segment of a reassembled PDU]"
"5499","896.848663","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7047887 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5500","896.951694","185.220.101.175","54.36.163.65","456","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7050249 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"5501","896.951694","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7049225 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5502","897.078663","185.220.101.175","54.36.163.65","1480","TCP","20884  >  8001 [PSH, ACK] Seq=7050645 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"5503","897.238872","185.220.101.175","54.36.163.65","1234","TCP","20884  >  8001 [PSH, ACK] Seq=7052065 Ack=1 Win=21 Len=1174 [TCP segment of a reassembled PDU]"
"5504","897.319737","185.220.101.175","54.36.163.65","374","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7054263 Ack=1 Win=21 Len=314 [TCP segment of a reassembled PDU]"
"5505","897.319738","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7053239 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5506","897.623159","185.220.101.175","54.36.163.65","1398","TLSv1.2","Encrypted Alert, Ignored Unknown Record"
"5507","897.777288","185.220.101.175","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5508","897.933849","185.220.101.175","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5509","898.082253","185.220.101.175","54.36.163.65","838","TLSv1.2","Ignored Unknown Record"
"5510","898.441929","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data"
"5511","898.441929","185.220.101.175","54.36.163.65","770","TLSv1.2","Application Data, Application Data"
"5512","898.828309","185.220.101.175","54.36.163.65","456","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7063151 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"5513","898.828310","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7062127 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5514","898.964314","185.220.101.175","54.36.163.65","210","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7064571 Ack=1 Win=21 Len=150 [TCP segment of a reassembled PDU]"
"5515","898.964314","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7063547 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5516","899.214045","185.220.101.175","54.36.163.65","478","TLSv1.2","Application Data"
"5517","899.385591","185.220.101.175","54.36.163.65","1398","TLSv1.2","Application Data, Application Data"
"5518","899.752501","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data, Application Data"
"5519","899.752501","185.220.101.175","54.36.163.65","688","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5520","900.143034","185.220.101.175","54.36.163.65","875","TLSv1.2","Application Data, Application Data"
"5521","900.256326","185.220.101.175","54.36.163.65","1398","TLSv1.2","Application Data, Application Data"
"5522","900.572991","185.220.101.175","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5523","900.700408","185.220.101.175","54.36.163.65","642","TLSv1.2","Ignored Unknown Record"
"5524","901.096363","185.220.101.175","54.36.163.65","1146","TLSv1.2","Application Data, Application Data"
"5525","901.182770","185.220.101.175","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5526","901.546874","185.220.101.175","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5527","901.832294","185.220.101.175","54.36.163.65","210","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5528","901.906865","185.220.101.175","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"5529","901.906865","185.220.101.175","54.36.163.65","160","TLSv1.2","Ignored Unknown Record"
"5530","902.300573","185.220.101.175","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5531","902.425187","185.220.101.175","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"5532","902.587824","185.220.101.175","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"5533","902.587825","185.220.101.175","54.36.163.65","606","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5534","902.972300","185.220.101.175","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"5535","902.972300","185.220.101.175","54.36.163.65","688","TLSv1.2","Ignored Unknown Record"
"5536","903.300368","185.220.101.175","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5537","903.415999","185.220.101.175","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"5538","903.600387","185.220.101.175","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5539","903.753414","185.220.101.175","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5540","904.623069","185.220.101.175","54.36.163.65","2051","TLSv1.2","Ignored Unknown Record"
"5541","904.742097","185.220.101.175","54.36.163.65","1689","TLSv1.2","Application Data, Application Data, Application Data"
"5542","905.101150","185.220.101.175","54.36.163.65","1689","TLSv1.2","Application Data, Application Data, Application Data"
"5543","905.464325","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data"
"5544","905.464326","185.220.101.175","54.36.163.65","640","TLSv1.2","Application Data"
"5545","905.850037","185.220.101.175","54.36.163.65","1480","TCP","20884  >  8001 [PSH, ACK] Seq=7101649 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"5546","905.995202","185.220.101.175","54.36.163.65","456","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7104093 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"5547","905.995202","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7103069 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5548","906.152448","185.220.101.175","54.36.163.65","210","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7105513 Ack=1 Win=21 Len=150 [TCP segment of a reassembled PDU]"
"5549","906.152448","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7104489 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5550","906.222043","185.220.101.175","54.36.163.65","1398","TLSv1.2","Application Data, Application Data"
"5551","906.557369","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5552","906.557369","185.220.101.175","54.36.163.65","852","TCP","20884  >  8001 [PSH, ACK] Seq=7109049 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"5553","906.883032","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5554","906.883032","185.220.101.175","54.36.163.65","524","TCP","20884  >  8001 [PSH, ACK] Seq=7111889 Ack=1 Win=21 Len=464 [TCP segment of a reassembled PDU]"
"5555","907.240796","185.220.101.175","54.36.163.65","1398","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5556","907.379262","185.220.101.175","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5557","907.631811","185.220.101.175","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5558","907.816813","185.220.101.175","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"5559","908.155785","185.220.101.175","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"5560","908.155785","185.220.101.175","54.36.163.65","575","TLSv1.2","Ignored Unknown Record"
"5561","908.375950","185.220.101.175","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5562","908.468957","185.220.101.175","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5563","908.915733","185.220.101.175","54.36.163.65","249","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5564","909.063953","185.220.101.175","54.36.163.65","1146","TLSv1.2","Application Data, Application Data"
"5565","909.481073","185.220.101.175","54.36.163.65","1689","TLSv1.2","Application Data, Application Data, Application Data"
"5566","910.308066","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data"
"5567","910.308066","185.220.101.175","54.36.163.65","688","TCP","20884  >  8001 [PSH, ACK] Seq=7128920 Ack=1 Win=21 Len=628 [TCP segment of a reassembled PDU]"
"5568","910.408298","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5569","910.408358","185.220.101.175","54.36.163.65","1498","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5570","910.539936","185.220.101.175","54.36.163.65","2108","TCP","20884  >  8001 [PSH, ACK] Seq=7133034 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"5571","910.539936","185.220.101.175","54.36.163.65","704","TLSv1.2","Application Data"
"5572","910.610309","185.220.101.175","54.36.163.65","2108","TCP","20884  >  8001 [PSH, ACK] Seq=7135726 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"5573","910.610309","185.220.101.175","54.36.163.65","162","TCP","[TCP Previous segment not captured] 20884  >  8001 [PSH, ACK] Seq=7138798 Ack=1 Win=21 Len=102 [TCP segment of a reassembled PDU]"
"5574","910.610309","185.220.101.175","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20884  >  8001 [ACK] Seq=7137774 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"5575","910.636307","185.220.101.175","54.36.163.65","558","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5576","910.771305","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data, Application Data, Application Data"
"5577","910.771305","185.220.101.175","54.36.163.65","139","TLSv1.2","Application Data"
"5578","910.831437","185.220.101.175","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5579","910.933938","185.220.101.175","54.36.163.65","1316","TLSv1.2","Ignored Unknown Record"
"5580","910.960951","185.220.101.175","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"5581","911.028575","185.220.101.175","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5582","911.229619","185.220.101.175","54.36.163.65","1535","TLSv1.2","Ignored Unknown Record"
"5583","911.370608","185.220.101.175","54.36.163.65","603","TLSv1.2","Application Data"
"5584","911.806224","185.220.101.175","54.36.163.65","1146","TLSv1.2","Application Data, Application Data"
"5585","911.904656","185.220.101.175","54.36.163.65","872","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5586","912.126910","185.220.101.175","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"5587","912.299788","185.220.101.175","54.36.163.65","770","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5588","912.424695","185.220.101.175","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"5589","912.424696","185.220.101.175","54.36.163.65","502","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5590","912.506532","185.220.101.175","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"5591","912.506533","185.220.101.175","54.36.163.65","590","TLSv1.2","Ignored Unknown Record"
"5592","912.575926","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data"
"5593","912.575926","185.220.101.175","54.36.163.65","852","TCP","20884  >  8001 [PSH, ACK] Seq=7165111 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"5594","912.747119","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5595","912.747119","185.220.101.175","54.36.163.65","1000","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5596","912.780427","185.220.101.175","54.36.163.65","558","TCP","20884  >  8001 [PSH, ACK] Seq=7168891 Ack=1 Win=21 Len=498 [TCP segment of a reassembled PDU]"
"5597","912.888585","185.220.101.175","54.36.163.65","424","TCP","20884  >  8001 [PSH, ACK] Seq=7169389 Ack=1 Win=21 Len=364 [TCP segment of a reassembled PDU]"
"5598","912.960265","185.220.101.175","54.36.163.65","1225","TLSv1.2","Application Data, Application Data"
"5599","913.117739","185.220.101.175","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5600","913.378426","185.220.101.175","54.36.163.65","322","TLSv1.2","Ignored Unknown Record"
"5601","913.548154","185.220.101.175","54.36.163.65","603","TLSv1.2","Application Data"
"5602","914.093188","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data, Application Data, Application Data"
"5603","914.093189","185.220.101.175","54.36.163.65","518","TCP","20884  >  8001 [PSH, ACK] Seq=7175109 Ack=1 Win=21 Len=458 [TCP segment of a reassembled PDU]"
"5604","914.318824","185.220.101.175","54.36.163.65","1316","TCP","20884  >  8001 [PSH, ACK] Seq=7175567 Ack=1 Win=21 Len=1256 [TCP segment of a reassembled PDU]"
"5605","914.407237","185.220.101.175","54.36.163.65","1398","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5606","914.759671","185.220.101.175","54.36.163.65","245","TLSv1.2","Application Data"
"5607","915.180395","185.220.101.175","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5608","915.381925","185.220.101.175","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5609","915.483741","185.220.101.175","54.36.163.65","1056","TLSv1.2","Ignored Unknown Record"
"5610","915.588243","185.220.101.175","54.36.163.65","238","TLSv1.2","Ignored Unknown Record"
"5611","916.345342","185.220.101.175","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"5612","916.345539","185.220.101.175","54.36.163.65","1036","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5613","916.345603","185.220.101.175","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"5614","916.371655","185.220.101.175","54.36.163.65","340","TLSv1.2","Ignored Unknown Record"
"5615","917.005828","185.220.101.175","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"5616","917.005828","185.220.101.175","54.36.163.65","688","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5617","917.255488","185.220.101.175","54.36.163.65","994","TLSv1.2","Ignored Unknown Record"
"5618","917.317463","185.220.101.175","54.36.163.65","603","TLSv1.2","Application Data"
"5619","917.400347","185.220.101.175","54.36.163.65","1398","TCP","20884  >  8001 [PSH, ACK] Seq=7194541 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"5620","917.824337","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"5621","917.824337","185.220.101.175","54.36.163.65","688","TCP","20884  >  8001 [PSH, ACK] Seq=7197927 Ack=1 Win=21 Len=628 [TCP segment of a reassembled PDU]"
"5622","918.088323","185.220.101.175","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
